Language_ID,Value
panj1256,ĩ
panj1256,ɪ
panj1256,ɪ̃
panj1256,j
panj1256,k
panj1256,kː
panj1256,kʰ
panj1256,kʰː
panj1256,l̻
panj1256,l̻ː
panj1256,ɭ
panj1256,m
panj1256,mː
panj1256,n̻
panj1256,n̻ː
panj1256,ɲ
panj1256,ɳ
panj1256,ŋ
panj1256,o̞
panj1256,õ̞
panj1256,p
panj1256,pː
panj1256,pʰ
panj1256,pʰː
panj1256,r
panj1256,ɽ
panj1256,s̻
panj1256,s̻ː
panj1256,ʂ
panj1256,t̻
panj1256,t̻ː
panj1256,t̻ʰ
panj1256,t̻ʰː
panj1256,t̠ʃ
panj1256,t̠ʃː
panj1256,t̠ʃʰ
panj1256,t̠ʃʰː
panj1256,ʈ
panj1256,ʈː
panj1256,ʈʰ
panj1256,ʈʰː
panj1256,u
panj1256,ũ
panj1256,ʊ
panj1256,ʊ̃
panj1256,w
panj1256,z̻
hind1269,aː
hind1269,ãː
hind1269,æe̯
hind1269,æẽ̯
hind1269,ɑ
hind1269,b
hind1269,b̤
hind1269,bː
hind1269,b̤ː
hind1269,d̪
hind1269,d̪̤
hind1269,d̪ː
hind1269,d̪̤ː
hind1269,d̠ʒ
hind1269,d̠ʒ̤
hind1269,d̠ʒː
hind1269,d̠ʒ̤ː
hind1269,ɖ
hind1269,ɖ̤
hind1269,ɖː
hind1269,ɖ̤ː
hind1269,eː
hind1269,ẽː
hind1269,ɜ
hind1269,ɜ̃
hind1269,f
hind1269,fː
hind1269,ɡ
hind1269,ɡ̤
hind1269,ɡː
hind1269,ɡ̤ː
hind1269,ɦ
hind1269,iː
hind1269,ĩː
hind1269,ɪ
hind1269,ɪ̈
hind1269,ɪ̃
hind1269,j
hind1269,jː
hind1269,k
hind1269,kː
hind1269,kʰ
hind1269,kʰː
hind1269,l
hind1269,l̤
hind1269,lː
hind1269,m
hind1269,m̤
hind1269,mː
hind1269,n̪
hind1269,n̪̤
hind1269,n̪ː
hind1269,oː
hind1269,õː
hind1269,ɔ̤
hind1269,ɔo̯
hind1269,ɔõ̯
hind1269,p
hind1269,pː
hind1269,pʰ
hind1269,pʰː
hind1269,q
hind1269,qː
hind1269,r
hind1269,rː
hind1269,ɽ̃
hind1269,ʁ
hind1269,s
hind1269,sː
hind1269,ʂ
hind1269,ʃː
hind1269,t̪
hind1269,t̪ː
hind1269,t̪ʰ
hind1269,t̪ʰː
hind1269,t̠ʃ
hind1269,t̠ʃː
hind1269,t̠ʃʰ
hind1269,t̠ʃʰː
hind1269,ʈ
hind1269,ʈː
hind1269,ʈʰ
hind1269,ʈʰː
hind1269,uː
hind1269,ũː
hind1269,ʊ
hind1269,ʊ̃
hind1269,ʋ
hind1269,ʋː
hind1269,z
hind1269,zː
hind1269,ʒ
hind1269,ʔ
hind1269,χ
beng1280,a
beng1280,ã
beng1280,æ
beng1280,æ̃
beng1280,b
beng1280,b̤
beng1280,ç
beng1280,d
beng1280,d̤
beng1280,d̠ʒ
beng1280,d̠ʒ̤
beng1280,ɖ
beng1280,ɖ̤
beng1280,e̞
beng1280,e̯
beng1280,ẽ̞
beng1280,ɡ
beng1280,ɡ̤
beng1280,h
beng1280,ɪ
beng1280,ɪ̃
beng1280,j
beng1280,k
beng1280,kʰ
beng1280,l
beng1280,l̤
beng1280,m
beng1280,m̤
beng1280,n
beng1280,n̤
beng1280,ŋ
beng1280,o
beng1280,õ
beng1280,o̞
beng1280,o̯
beng1280,ɔ
beng1280,ɔ̃
beng1280,p
beng1280,pʰ
beng1280,ɽ
beng1280,ɽ̤
beng1280,ɾ
beng1280,ɾ̤
beng1280,s
beng1280,t
beng1280,tʰ
beng1280,t̠ʃ
beng1280,t̠ʃʰ
beng1280,ʈ
beng1280,ʈʰ
beng1280,ʊ
beng1280,ʊ̃
beng1280,w
sinh1246,a
sinh1246,a̟
sinh1246,aː
sinh1246,ãː
sinh1246,æː
sinh1246,æ̃ː
sinh1246,b
sinh1246,bː
sinh1246,cç
sinh1246,cçː
sinh1246,d
sinh1246,dː
sinh1246,ɖ
sinh1246,ɖː
sinh1246,e̞
sinh1246,eː
sinh1246,ə
sinh1246,əː
sinh1246,ɡ
sinh1246,ɡː
sinh1246,ɦ
sinh1246,iː
sinh1246,ɪ
sinh1246,j
sinh1246,ɟʝ
sinh1246,ɟʝː
sinh1246,k
sinh1246,kː
sinh1246,l
sinh1246,lː
sinh1246,m
sinh1246,mː
sinh1246,n
sinh1246,nː
sinh1246,ɲ
sinh1246,ɲː
sinh1246,ŋ
sinh1246,o̞
sinh1246,oː
sinh1246,p
sinh1246,pː
sinh1246,ɸ
sinh1246,ɾ
sinh1246,s
sinh1246,sː
sinh1246,ʃ
sinh1246,t
sinh1246,tː
sinh1246,ʈ
sinh1246,ʈː
sinh1246,uː
sinh1246,ʊ
sinh1246,ʋ
basq1248,a
basq1248,b
basq1248,c
basq1248,d
basq1248,e̞
basq1248,f
basq1248,ɡ
basq1248,ɪ
basq1248,ɟ
basq1248,k
basq1248,l
basq1248,ʎ
basq1248,m
basq1248,n
basq1248,ɲ
basq1248,o̞
basq1248,p
basq1248,r
basq1248,ɾ
basq1248,s̻
basq1248,ʂ
basq1248,ʃ
basq1248,t
basq1248,t̻s̻
basq1248,t̠ʃ
basq1248,ʈʂ
basq1248,u
basq1248,χ
finn1318,a
finn1318,aː
finn1318,æ
finn1318,æː
finn1318,b
finn1318,d
finn1318,e̯
finn1318,eː
finn1318,ɛ
finn1318,f
finn1318,ɡ
finn1318,h
finn1318,i
finn1318,iː
finn1318,k
finn1318,kː
finn1318,l
finn1318,lː
finn1318,m
finn1318,mː
finn1318,n
finn1318,nː
finn1318,ŋː
finn1318,o
finn1318,ø
finn1318,oː
finn1318,øː
finn1318,p
finn1318,pː
finn1318,r
finn1318,rː
finn1318,s
finn1318,sː
finn1318,ʃ
finn1318,t
finn1318,tː
finn1318,u
finn1318,uː
finn1318,v
finn1318,y
finn1318,yː
finn1318,ʔ
east2328,ð
east2328,ə
east2328,ə̥
east2328,ɛ
east2328,f
east2328,ɣ
east2328,i
east2328,j
east2328,k
east2328,l
east2328,ʎ
east2328,m
east2328,n
east2328,ɲ
east2328,ŋ
east2328,o
east2328,ø̞
east2328,p
east2328,pʲ
east2328,ɾ
east2328,s
east2328,sʲ
east2328,ʃ
east2328,t
east2328,tʲ
east2328,ts
east2328,t̠ʃ
east2328,u
east2328,ʌ
east2328,x
east2328,y
east2328,z
east2328,ʒ
east2328,β
komi1268,a
komi1268,b
komi1268,c
komi1268,ç
komi1268,cç
komi1268,d
komi1268,d̠ʒ
komi1268,e̞
komi1268,ə
komi1268,f
komi1268,ɡ
komi1268,i
komi1268,ɨ
komi1268,j
komi1268,ʝ
komi1268,ɟ
komi1268,ɟʝ
komi1268,k
komi1268,l
komi1268,ʎ
komi1268,m
komi1268,n
komi1268,ɲ
komi1268,o̞
komi1268,p
komi1268,r
komi1268,s
komi1268,ʃ
komi1268,t
komi1268,ts
komi1268,t̠ʃ
komi1268,u
komi1268,v
komi1268,x
komi1268,z
komi1268,ʒ
hung1274,aː
hung1274,æ
hung1274,ɒ
hung1274,b
hung1274,bː
hung1274,cç
hung1274,cçː
hung1274,d
hung1274,dː
hung1274,dz
hung1274,dzː
hung1274,d̠ʒ
hung1274,eː
hung1274,ɛ
hung1274,f
hung1274,fː
hung1274,ɡ
hung1274,ɡː
hung1274,h
hung1274,hː
hung1274,i
hung1274,iː
hung1274,j
hung1274,jː
hung1274,ɟʝ
hung1274,ɟʝː
hung1274,k
hung1274,kː
hung1274,l
hung1274,lː
hung1274,m
hung1274,mː
hung1274,n
hung1274,nː
hung1274,ɲ
hung1274,ɲː
hung1274,o
hung1274,ø
hung1274,oː
hung1274,øː
hung1274,p
hung1274,pː
hung1274,r
hung1274,rː
hung1274,s
hung1274,sː
hung1274,ʃ
hung1274,ʃː
hung1274,t
hung1274,tː
hung1274,ts
hung1274,tsː
hung1274,t̠ʃ
hung1274,t̠ʃː
hung1274,u
hung1274,uː
hung1274,v
hung1274,vː
hung1274,w
hung1274,y
hung1274,yː
hung1274,z
hung1274,zː
hung1274,ʒ
hung1274,ʒː
khan1273,a
khan1273,æ
khan1273,ɒ̆
khan1273,c
khan1273,e̞
khan1273,ĕ̞
khan1273,ɣ
khan1273,i
khan1273,j
khan1273,kʰ
khan1273,l
khan1273,ɭ
khan1273,ʎ
khan1273,m
khan1273,n
khan1273,ɲ
khan1273,ɳ
khan1273,ŋ
khan1273,o̞
khan1273,ŏ̞
khan1273,ɵ̞
khan1273,ɵ̞̆
khan1273,p
khan1273,r
khan1273,s
khan1273,ʃ
khan1273,tʰ
khan1273,ʈʂ
khan1273,u
khan1273,ʉ
khan1273,ɯ
khan1273,w
nene1249,a
nene1249,ă
nene1249,e̞
nene1249,i
nene1249,ĭ
nene1249,j
nene1249,k
nene1249,l
nene1249,lʲ
nene1249,m
nene1249,mʲ
nene1249,n
nene1249,nʲ
nene1249,ŋ
nene1249,o̞
nene1249,p
nene1249,p͉
nene1249,pʲ
nene1249,p͉ʲ
nene1249,r
nene1249,rʲ
nene1249,s
nene1249,sʲ
nene1249,t
nene1249,t͉
nene1249,tʲ
nene1249,t͉ʲ
nene1249,ts
nene1249,tsʲ
nene1249,u
nene1249,ŭ
nene1249,w
nene1249,x
nene1249,ʔ
nucl1301,a
nucl1301,aː
nucl1301,b
nucl1301,cʰ
nucl1301,d
nucl1301,d̠ʒ
nucl1301,ɛ
nucl1301,ɛː
nucl1301,f
nucl1301,ɡ
nucl1301,h
nucl1301,i
nucl1301,iː
nucl1301,j
nucl1301,ɟ
nucl1301,kʰ
nucl1301,l
nucl1301,ʎ
nucl1301,m
nucl1301,n
nucl1301,o̞
nucl1301,o̞ː
nucl1301,œ
nucl1301,œː
nucl1301,pʰ
nucl1301,ɾ
nucl1301,s
nucl1301,ʃ
nucl1301,tʰ
nucl1301,t̠ʃʰ
nucl1301,u
nucl1301,uː
nucl1301,ɯ
nucl1301,ɯː
nucl1301,v
nucl1301,y
nucl1301,yː
nucl1301,z
nucl1301,ʒ
nucl1301,ʔ
nort2697,a̟
nort2697,ɑ
nort2697,c
nort2697,cʰ
nort2697,d̠ʒ
nort2697,ɛ
nort2697,f
nort2697,ɣ
nort2697,h
nort2697,ɪ
nort2697,j
nort2697,k
nort2697,kʰ
nort2697,l
nort2697,m
nort2697,n
nort2697,o
nort2697,ø
nort2697,p
nort2697,pʰ
nort2697,s
nort2697,ʃ
nort2697,t
nort2697,tʰ
nort2697,t̠ʃ
nort2697,ɯ̞
nort2697,ʊ
nort2697,v
nort2697,x
nort2697,ʏ
nort2697,z
nort2697,z͇
nort2697,ʒ
nort2697,ʔ
kirg1245,a
kirg1245,ɒː
kirg1245,ɛ
kirg1245,ɛː
kirg1245,f
kirg1245,ɪ
kirg1245,ɪ̈
kirg1245,ɪː
kirg1245,ɪ̈ː
kirg1245,j
kirg1245,l
kirg1245,m
kirg1245,n
kirg1245,ŋ
kirg1245,o
kirg1245,ø
kirg1245,oː
kirg1245,øː
kirg1245,p
kirg1245,pʰ
kirg1245,q
kirg1245,qʰ
kirg1245,r
kirg1245,s
kirg1245,ʃ
kirg1245,t
kirg1245,tʰ
kirg1245,ts
kirg1245,t̠ʃ
kirg1245,ʊ
kirg1245,ʊː
kirg1245,x
kirg1245,y
kirg1245,yː
kirg1245,z
kirg1245,β
chuv1255,ɑ
chuv1255,b
chuv1255,ç
chuv1255,d
chuv1255,e̞
chuv1255,f
chuv1255,ɡ
chuv1255,i
chuv1255,j
chuv1255,jː
chuv1255,k
chuv1255,l
chuv1255,lː
chuv1255,lʲ
chuv1255,m
chuv1255,mː
chuv1255,n
chuv1255,nː
chuv1255,nʲ
chuv1255,ø̞
chuv1255,o̞
chuv1255,ɔ̆
chuv1255,p
chuv1255,r
chuv1255,rː
chuv1255,s
chuv1255,ʃ
chuv1255,t
chuv1255,tʲ
chuv1255,ts
chuv1255,t̠ʃ
chuv1255,u
chuv1255,ɯ
chuv1255,w
chuv1255,wː
chuv1255,x
chuv1255,y
chuv1255,z
chuv1255,ʒ
yaku1245,a
yaku1245,aː
yaku1245,b
yaku1245,d
yaku1245,d̠ʒ
yaku1245,d̠ʒː
yaku1245,ɛ
yaku1245,ɛː
yaku1245,f
yaku1245,ɡ
yaku1245,i
yaku1245,iː
yaku1245,j
yaku1245,j̃
yaku1245,k
yaku1245,kː
yaku1245,l
yaku1245,lː
yaku1245,m
yaku1245,mː
yaku1245,n
yaku1245,nː
yaku1245,ɲ
yaku1245,ɲː
yaku1245,ŋ
yaku1245,ŋː
yaku1245,œ
yaku1245,œː
yaku1245,ɔ
yaku1245,ɔː
yaku1245,p
yaku1245,pː
yaku1245,r
yaku1245,s
yaku1245,sː
yaku1245,ʃ
yaku1245,t
yaku1245,tː
yaku1245,t̠ʃ
yaku1245,t̠ʃː
yaku1245,u
yaku1245,uː
yaku1245,ɯ
yaku1245,ɯː
yaku1245,v
yaku1245,y
yaku1245,yː
yaku1245,z
yaku1245,ʒ
halh1238,ɑ
halh1238,ɑː
halh1238,b
halh1238,d
halh1238,dz
halh1238,d̠ʒ
halh1238,e
halh1238,eː
halh1238,ɡ
halh1238,i
halh1238,ɪː
halh1238,j
halh1238,kʰ
halh1238,l
halh1238,l̥
halh1238,m
halh1238,n
halh1238,o̞ː
halh1238,ɔ
halh1238,ɔː
halh1238,ɵ̞
halh1238,ɵ̞ː
halh1238,pʰ
halh1238,ɸ
halh1238,r
halh1238,s
halh1238,ʃ
halh1238,tʰ
halh1238,tsʰ
halh1238,t̠ʃʰ
halh1238,ʉ
halh1238,ʉː
halh1238,ʊ
halh1238,x
halh1238,β
even1260,a
even1260,aː
even1260,b
even1260,d
even1260,d̠ʒ
even1260,ɛ
even1260,ɛː
even1260,ɡ
even1260,iː
even1260,i̙ː
even1260,iæ
even1260,ie
even1260,ioː
even1260,ɪ
even1260,ɪ̙
even1260,j
even1260,k
even1260,l
even1260,m
even1260,n
even1260,ɲ
even1260,ŋ
even1260,o
even1260,ɔ
even1260,ɔː
even1260,p
even1260,r
even1260,s
even1260,t
even1260,t̠ʃ
even1260,u
even1260,uː
even1260,ʊ̙
even1260,ʊ̙ː
even1260,z
even1260,β
nort2745,a̟
nort2745,a̟ː
nort2745,b
nort2745,c
nort2745,d
nort2745,ɛ
nort2745,ɛː
nort2745,ɡ
nort2745,ɪ
nort2745,ɪː
nort2745,j
nort2745,ɟ
nort2745,k
nort2745,l
nort2745,lˠ
nort2745,m
nort2745,n
nort2745,ɲ
nort2745,ŋ
nort2745,o̞
nort2745,o̞ː
nort2745,ɵ̞
nort2745,ɵ̞ː
nort2745,p
nort2745,q
nort2745,r
nort2745,ʁ
nort2745,s
nort2745,t
nort2745,u
nort2745,uː
nort2745,w
gily1242,æ
gily1242,æː
gily1242,b
gily1242,c
gily1242,d
gily1242,ɤ
gily1242,f
gily1242,ɡ
gily1242,ɢ
gily1242,ɣ
gily1242,h
gily1242,iː
gily1242,ie̞
gily1242,ɪ
gily1242,j
gily1242,ɟ
gily1242,k
gily1242,kʰ
gily1242,l
gily1242,m
gily1242,n
gily1242,ɲ
gily1242,ŋ
gily1242,o̞
gily1242,o̞ː
gily1242,p
gily1242,pʰ
gily1242,q
gily1242,qʰ
gily1242,r
gily1242,r̥
gily1242,ʁ
gily1242,s
gily1242,sʲ
gily1242,t
gily1242,tʰ
gily1242,t̠ʃʰ
gily1242,u
gily1242,uː
gily1242,ʋ
gily1242,w
gily1242,x
gily1242,z
gily1242,χ
chuk1273,a
chuk1273,e
chuk1273,ə̆
chuk1273,ɛ
chuk1273,ɣ
chuk1273,ɪ
chuk1273,j
chuk1273,k
chuk1273,ɬ
chuk1273,m
chuk1273,n
chuk1273,ŋ
chuk1273,o
chuk1273,p
chuk1273,q
chuk1273,sʲ
chuk1273,t
chuk1273,ts
chuk1273,u
chuk1273,w
chuk1273,ʐ͇
chuk1273,ʔ
ainu1240,a
ainu1240,ɛ
ainu1240,h
ainu1240,i
ainu1240,j
ainu1240,k
ainu1240,m
ainu1240,n
ainu1240,ɔ
ainu1240,p
ainu1240,r
ainu1240,s
ainu1240,t
ainu1240,t̠ʃ
ainu1240,u
ainu1240,w
ainu1240,ʔ
nucl1643,˥
nucl1643,˧
nucl1643,a
nucl1643,aː
nucl1643,b
nucl1643,çː
nucl1643,d
nucl1643,d̠ʒ
nucl1643,ɛ
nucl1643,ɛː
nucl1643,ɡ
nucl1643,h
nucl1643,i
nucl1643,iː
nucl1643,j
nucl1643,k
nucl1643,kː
nucl1643,m
nucl1643,n
nucl1643,ŋ
nucl1643,ɔ
nucl1643,ɔː
nucl1643,p
nucl1643,pː
nucl1643,ɾ
nucl1643,s
nucl1643,sː
nucl1643,ʃ
nucl1643,ʃː
nucl1643,t
nucl1643,tː
nucl1643,tsː
nucl1643,t̠ʃ
nucl1643,t̠ʃː
nucl1643,ɯ
nucl1643,ɯ̃
nucl1643,ɯː
nucl1643,w
nucl1643,z
nucl1643,ʔ
afad1236,a̟
afad1236,ɑ
afad1236,b
afad1236,ɓ
afad1236,cʼ
afad1236,d
afad1236,ɗ
afad1236,e
afad1236,ɛ
afad1236,ɤ
afad1236,f
afad1236,ɡ
afad1236,ɡb
afad1236,h
afad1236,i
afad1236,j
afad1236,ɟ
afad1236,k
afad1236,kp
afad1236,kʼ
afad1236,l
afad1236,ɬ
afad1236,m
afad1236,n
afad1236,o
afad1236,ɔ
afad1236,p
afad1236,pfʼ
afad1236,r
afad1236,s
afad1236,ʃ
afad1236,t
afad1236,t̪θʼ
afad1236,u
afad1236,w
afad1236,ʔ
achu1247,a
achu1247,d̠ʒ
achu1247,e̞
achu1247,ə
achu1247,h
achu1247,i
achu1247,j
achu1247,k
achu1247,l
achu1247,m
achu1247,n̪|n
achu1247,o̞
achu1247,p
achu1247,q
achu1247,R̪|R
achu1247,s
achu1247,ʃ
achu1247,t
achu1247,u
achu1247,w
achu1247,x
achu1247,ʔ
achu1247,χ
adze1240,a
adze1240,aː
adze1240,b
adze1240,d̪|d
adze1240,d̪z̪|dz
adze1240,f
adze1240,ɡ
adze1240,h
adze1240,i
adze1240,iː
adze1240,j
adze1240,kʰ
adze1240,m
adze1240,n̪|n
adze1240,ŋ
adze1240,o̞
adze1240,o̞ː
adze1240,pʰ
adze1240,r̪|r
adze1240,s̪|s
adze1240,t̪ʰ|tʰ
adze1240,t̪s̪ʰ|tsʰ
adze1240,ɯ
adze1240,ɰ
adze1240,ʔ
east2379,a
east2379,bⁿ
east2379,dⁿ
east2379,d̠ⁿ
east2379,d̪ⁿ
east2379,ɖⁿ
east2379,ɡⁿ
east2379,i
east2379,j
east2379,k
east2379,l
east2379,l̠
east2379,l̪
east2379,ɭ
east2379,m
east2379,n
east2379,n̠
east2379,n̪
east2379,ɳ
east2379,ŋ
east2379,p
east2379,ɻ
east2379,ɾ
east2379,t
east2379,t̠
east2379,t̪
east2379,ʈ
east2379,u
east2379,ɰ
east2379,w
amel1241,æ
amel1241,b
amel1241,d
amel1241,ɛ
amel1241,f
amel1241,ɡ
amel1241,ɡb
amel1241,h
amel1241,i
amel1241,ʝ
amel1241,k
amel1241,l
amel1241,m
amel1241,n
amel1241,ɔ
amel1241,s
amel1241,t
amel1241,u
amel1241,w
amel1241,ʔ
anga1290,a
anga1290,aː
anga1290,ai
anga1290,au
anga1290,e̞
anga1290,ə̆
anga1290,i
anga1290,j
anga1290,k
anga1290,m
anga1290,n
anga1290,ɲ
anga1290,ŋ
anga1290,o̞
anga1290,p
anga1290,ɺ
anga1290,t
anga1290,t̠ʃ
anga1290,u
anga1290,w
anga1290,ʔ
aghe1239,a
aghe1239,ɒ
aghe1239,b
aghe1239,bv
aghe1239,d
aghe1239,dz
aghe1239,d̠ʒ
aghe1239,e
aghe1239,ɛ
aghe1239,f
aghe1239,ɡ
aghe1239,ɡb
aghe1239,ɣ
aghe1239,i
aghe1239,ɪ
aghe1239,j
aghe1239,k
aghe1239,kp
aghe1239,l
aghe1239,m
aghe1239,n
aghe1239,ɲ
aghe1239,ŋ
aghe1239,ŋm
aghe1239,o
aghe1239,ɔ
aghe1239,s
aghe1239,t
aghe1239,ts
aghe1239,t̠ʃ
aghe1239,u
aghe1239,ʊ
aghe1239,w
aghe1239,z
aghe1239,ʔ
apro1235,a
apro1235,b
apro1235,ɓ
apro1235,c
apro1235,d
apro1235,e
apro1235,ɛ
apro1235,f
apro1235,ɡ
apro1235,ɡb
apro1235,i
apro1235,ɪ
apro1235,j
apro1235,ɟ
apro1235,k
apro1235,kp
apro1235,l
apro1235,m
apro1235,n
apro1235,ɲ
apro1235,ŋ
apro1235,o
apro1235,p
apro1235,s
apro1235,ʃ
apro1235,t
apro1235,u
apro1235,ɯ̞
apro1235,v
apro1235,ʌ
apro1235,w
apro1235,z
apro1235,ʒ
ahte1237,a
ahte1237,b
ahte1237,d
ahte1237,dɮ
ahte1237,dz
ahte1237,e̞
ahte1237,ɡ
ahte1237,ɢ
ahte1237,h
ahte1237,i
ahte1237,j
ahte1237,j̥
ahte1237,kʰ
ahte1237,kʼ
ahte1237,ɬ
ahte1237,ɮ
ahte1237,m
ahte1237,n
ahte1237,ŋ
ahte1237,o̞
ahte1237,qʰ
ahte1237,qʼ
ahte1237,ʁ
ahte1237,s
ahte1237,tʰ
ahte1237,tɬʰ
ahte1237,tɬʼ
ahte1237,tsʰ
ahte1237,tsʼ
ahte1237,tʼ
ahte1237,u
ahte1237,ʍ
ahte1237,z
ahte1237,ʔ
ahte1237,χ
ainu1240,a
ainu1240,ɛ
ainu1240,h
ainu1240,i
ainu1240,j
ainu1240,k
ainu1240,m
ainu1240,n
ainu1240,ɔ
ainu1240,p
ainu1240,ɾ
ainu1240,s
ainu1240,t
ainu1240,t̠ʃ
ainu1240,u
ainu1240,w
akan1250,a
akan1250,ã
akan1250,b
akan1250,cç
akan1250,cçʷ
akan1250,çʷ
akan1250,d
akan1250,e
akan1250,ɛ
akan1250,f
akan1250,ɡ
akan1250,h
akan1250,i
akan1250,ĩ
akan1250,ɪ
akan1250,ɪ̃
akan1250,j
akan1250,ɟʝ
akan1250,ɟʝʷ
akan1250,kʰ
akan1250,m
akan1250,n
akan1250,ɲ
akan1250,ɲʷ
akan1250,o
akan1250,ɔ
akan1250,pʰ
akan1250,r
akan1250,s
akan1250,tʰ
akan1250,u
akan1250,ũ
akan1250,ɥ
akan1250,ʊ
akan1250,ʊ̃
akaw1239,a
akaw1239,ai
akaw1239,au
akaw1239,b
akaw1239,d̪|d
akaw1239,e̞
akaw1239,ə
akaw1239,ɡ
akaw1239,i
akaw1239,ɨ
akaw1239,j
akaw1239,k
akaw1239,m
akaw1239,n̪|n
akaw1239,o̞
akaw1239,ɔi
akaw1239,p
akaw1239,R̪|R
akaw1239,s̪|s
akaw1239,t̪|t
akaw1239,u
akaw1239,w
akaw1239,z̪|z
alab1237,a
alab1237,b
alab1237,e
alab1237,h
alab1237,j
alab1237,k
alab1237,l̪|l
alab1237,ɬ̪|ɬ
alab1237,m
alab1237,n̪|n
alab1237,o
alab1237,p
alab1237,ɸ
alab1237,s
alab1237,t̪
alab1237,t̠ʃ
alab1237,w
qawa1238,a
qawa1238,ə
qawa1238,f
qawa1238,j
qawa1238,k
qawa1238,kʼ
qawa1238,l
qawa1238,m
qawa1238,n
qawa1238,o̞
qawa1238,p
qawa1238,ɾ
qawa1238,s
qawa1238,t
qawa1238,t̠ʃ
qawa1238,t̠ʃʼ
qawa1238,tʼ
qawa1238,w
qawa1238,x
alla1248,a
alla1248,ã
alla1248,b
alla1248,c
alla1248,d
alla1248,e
alla1248,ɛ
alla1248,ɛ̃
alla1248,f
alla1248,ɡ
alla1248,ɡb
alla1248,h
alla1248,i
alla1248,ɪ
alla1248,j
alla1248,ɟ
alla1248,k
alla1248,kp
alla1248,l
alla1248,m
alla1248,n
alla1248,ɲ
alla1248,o
alla1248,ɔ
alla1248,ɔ̃
alla1248,p
alla1248,ɾ
alla1248,s
alla1248,ʃ
alla1248,t
alla1248,u
alla1248,ɥ
alla1248,v
alla1248,w
alla1248,z
alla1248,ʒ
aleu1260,a
aleu1260,ð
aleu1260,ɣ
aleu1260,h
aleu1260,i
aleu1260,j
aleu1260,j̥
aleu1260,k
aleu1260,l̪|l
aleu1260,ɬ̪|ɬ
aleu1260,m
aleu1260,m̥
aleu1260,n̪|n
aleu1260,n̪̥|n̥
aleu1260,ŋ
aleu1260,ŋ̥
aleu1260,q
aleu1260,ʁ
aleu1260,ʃ
aleu1260,t̪|t
aleu1260,t̪s̪|ts
aleu1260,u
aleu1260,w
aleu1260,ʍ
aleu1260,x
aleu1260,ʒ
aleu1260,χ
alaw1244,a
alaw1244,e̞
alaw1244,ɪ
alaw1244,j
alaw1244,k
alaw1244,l
alaw1244,l̠
alaw1244,ɭ
alaw1244,m
alaw1244,mb
alaw1244,n
alaw1244,n̠
alaw1244,nd
alaw1244,n̠d̠
alaw1244,ɳ
alaw1244,ɳɖ
alaw1244,ŋ
alaw1244,ŋɡ
alaw1244,p
alaw1244,r
alaw1244,ɹ
alaw1244,t
alaw1244,t̠
alaw1244,ʈ
alaw1244,ɯ̞
alaw1244,w
tosk1239,a
tosk1239,b
tosk1239,cç
tosk1239,d̪
tosk1239,ð
tosk1239,d̪z̪|dz
tosk1239,d̠ʒ
tosk1239,e̞
tosk1239,ə
tosk1239,f
tosk1239,ɡ
tosk1239,h
tosk1239,i
tosk1239,j
tosk1239,ɟʝ
tosk1239,k
tosk1239,l
tosk1239,lˠ
tosk1239,m
tosk1239,n
tosk1239,n̠
tosk1239,o̞
tosk1239,p
tosk1239,r̪|r
tosk1239,s̪
tosk1239,ʃ
tosk1239,t̪
tosk1239,t̪s̪|ts
tosk1239,t̠ʃ
tosk1239,u
tosk1239,v
tosk1239,y
tosk1239,z̪
tosk1239,ʒ
tosk1239,θ
amah1246,a
amah1246,ã
amah1246,h
amah1246,ɪ
amah1246,ɪ̃
amah1246,j
amah1246,k
amah1246,m
amah1246,n̪|n
amah1246,o̞
amah1246,õ̞
amah1246,p
amah1246,ɾ̪|ɾ
amah1246,s̪|s
amah1246,t̪|t
amah1246,t̠ʃ
amah1246,ɯ
amah1246,ɯ̃
amah1246,w
amah1246,x
amah1246,ʔ
amah1246,θ
yane1238,a
yane1238,e
yane1238,ɣ
yane1238,j
yane1238,k
yane1238,lʲ
yane1238,m
yane1238,mʲ
yane1238,n
yane1238,ɲ
yane1238,o
yane1238,p
yane1238,pʲ
yane1238,ɾ̪|ɾ
yane1238,s
yane1238,ʃ
yane1238,t
yane1238,tsʰ
yane1238,t̠ʃʰ
yane1238,t̠ʃʲʰ
yane1238,ʈʂʰ
yane1238,w
yane1238,x
yane1238,ʐ
yane1238,ʔ
yane1238,β
hame1242,ɐˤ
hame1242,ɑ
hame1242,b
hame1242,ɓ
hame1242,c
hame1242,d
hame1242,ɗ
hame1242,e
hame1242,e̞ˤ
hame1242,ɡ
hame1242,ɠ
hame1242,h
hame1242,i
hame1242,ɪˤ
hame1242,j
hame1242,ɟ
hame1242,k
hame1242,l
hame1242,m
hame1242,n
hame1242,ɲ
hame1242,ŋ
hame1242,o
hame1242,ɔˤ
hame1242,p
hame1242,qʼ
hame1242,ɾ
hame1242,s
hame1242,ʃ
hame1242,t
hame1242,ts
hame1242,u
hame1242,ʊˤ
hame1242,w
hame1242,z
amha1245,a
amha1245,b
amha1245,d̪|d
amha1245,d̠ʒ
amha1245,e̞
amha1245,ə
amha1245,f
amha1245,ɡ
amha1245,ɡʷ
amha1245,h
amha1245,hʷ
amha1245,i
amha1245,ɨ
amha1245,j
amha1245,k
amha1245,kʷ
amha1245,kʷʼ
amha1245,kʼ
amha1245,l̪|l
